dataHCNC_SF1,dataHCNC_SF2
1.3864895577843,0.672413021744887
1.38956133726781,0.673081426622749
1.39263311675132,0.674685494872528
1.39570489623483,0.674189674227864
1.39877667571834,0.67386682450847
1.40184845520185,0.67362776485533
1.40492023468536,0.669840378896658
1.40799201416887,0.669605603990348
1.41106379365238,0.665041209829841
1.41413557313589,0.664756152967328
1.4172073526194,0.662326075371796
1.42027913210291,0.666004893498783
1.42335091158642,0.671022089030713
1.42642269106993,0.673796198811685
1.42949447055344,0.672637208680335
1.43256625003695,0.678038547617958
1.43563802952046,0.683395708345322
1.43870980900397,0.683410910913816
1.44178158848748,0.684445988113126
1.44485336797099,0.686251302092837
1.4479251474545,0.685890847916316
1.45099692693801,0.684482080535596
1.45406870642152,0.684770579921811
1.45714048590503,0.688987731060248
1.46021226538854,0.689536533910825
1.46328404487205,0.689010362074442
1.46635582435556,0.689088303244585
1.46942760383907,0.689655303699297
1.47249938332258,0.686244912345558
1.47557116280609,0.684737204198387
1.4786429422896,0.685672139130634
1.48171472177311,0.688828710044574
1.48478650125662,0.692943416567048
1.48785828074013,0.695365475925733
1.49093006022364,0.696238756934139
1.49400183970715,0.699598411429081
1.49707361919066,0.701540560345292
1.50014539867417,0.7068877689812
1.50321717815768,0.711631340975879
1.50628895764119,0.705055474816353
1.5093607371247,0.706290455720458
1.51243251660821,0.706409928669857
1.51550429609172,0.707492693889326
1.51857607557523,0.710987033924265
1.52164785505874,0.710114870613371
1.52471963454225,0.708770673003859
1.52779141402576,0.708260397208858
1.53086319350927,0.709712085433672
1.53393497299278,0.708560560581257
1.53700675247629,0.708041033261454
1.5400785319598,0.707279960390717
1.54315031144331,0.705298476439
1.54622209092682,0.707161621804689
1.54929387041033,0.70803930423182
1.55236564989384,0.707976514470685
1.55543742937735,0.709841382869374
1.55850920886086,0.709841382869374
1.56158098834437,0.711430936113749
1.56465276782788,0.711698465970661
1.56772454731139,0.71275000382666
1.5707963267949,0.714368841969099
1.57386810627841,0.71275000382666
1.57693988576192,0.711698465970661
1.58001166524543,0.711430936113749
1.58308344472894,0.709841382869374
